Column A,Column B,P-Value,Word Count
38,232,0.04056125,14
38,233,0.042592678,48
38,236,0.047425386,19
38,238,0.036317975,46
38,241,0.043521835,17
38,252,0.038520387,31
38,256,0.036031686,8
38,257,0.039268948,46
38,262,0.040361672,19
38,263,0.032932517,18
38,264,0.044055506,18
38,265,0.04373952,29
38,267,0.048211744,46
38,268,0.043699094,49
38,269,0.049757142,46
38,271,0.047369263,23
38,272,0.045434791,51
38,273,0.047369263,23
38,275,0.049343041,48
38,276,0.045434791,51
38,277,0.043378815,46
38,279,0.033757283,12
39,25,0.041776874,19
39,40,0.035522337,7
39,44,0.049669536,8
39,53,0.049669536,8
39,80,0.035240224,9
39,106,0.041785168,7
39,119,0.044029099,14
39,131,0.035014981,7
39,213,0.036031686,8
39,226,0.049669536,8
39,228,0.040920864,14
39,236,0.036031686,7
39,262,0.041850262,19
39,263,0.039933927,19
39,279,0.03526674,16
40,5,0.035522337,6
40,9,0.048828125,10
40,23,0.032088734,11
40,24,0.044010984,10
40,25,0.035522337,6
40,27,0.044010984,10
40,28,0.044010984,10
40,39,0.035522337,7
40,42,0.03125,6
40,43,0.041226833,11
40,44,0.035522337,6
40,50,0.04135891,11
40,51,0.035014981,6
40,53,0.035522337,6
40,61,0.03125,6
40,65,0.035522337,6
40,66,0.03125,6
40,83,0.03125,6
40,84,0.034006403,6
40,86,0.035522337,6
40,115,0.042315275,9
40,118,0.037813753,9
40,119,0.041558707,8
40,120,0.028972768,8
40,123,0.035014981,6
40,132,0.044589599,39
40,137,0.042062733,10
40,144,0.042315275,9
40,145,0.046266017,13
40,151,0.036580776,25
40,163,0.041491087,11
40,164,0.035522337,6
40,176,0.045233807,11
40,181,0.03125,6
40,191,0.035522337,7
40,193,0.035522337,6
40,195,0.035522337,6
40,196,0.03125,6
40,197,0.03125,6
40,208,0.035014981,6
40,209,0.03125,6
40,216,0.03125,6
40,219,0.035522337,6
40,220,0.03125,6
40,226,0.035522337,6
40,227,0.049389389,8
40,228,0.036414147,10
40,229,0.04599779,11
40,230,0.035522337,6
40,232,0.035522337,6
40,233,0.035522337,6
40,241,0.049684336,13
40,244,0.03125,6
40,248,0.035522337,6
40,252,0.03125,6
40,256,0.03125,6
40,258,0.03125,6
40,260,0.035522337,6
40,263,0.035522337,6
40,267,0.035522337,8
40,268,0.035522337,8
40,269,0.041810543,8
40,271,0.035522337,6
40,272,0.035522337,6
40,273,0.035522337,6
40,274,0.035522337,6
40,275,0.035522337,6
40,276,0.035522337,6
40,277,0.035522337,6
40,279,0.049389389,8
41,15,0.040873629,44
41,19,0.038309844,23
41,20,0.044114883,18
41,22,0.041076903,17
41,23,0.038110161,15
41,24,0.037109375,10
41,25,0.040977022,15
41,27,0.037109375,10
41,28,0.037109375,10
41,29,0.036535984,13
41,31,0.042591099,34
41,49,0.047812334,23
41,50,0.039876088,25
41,62,0.048341735,26
41,66,0.045569196,37
41,82,0.045426792,25
41,84,0.04063893,68
41,90,0.041674036,24
41,93,0.03986857,44
41,117,0.034006403,8
41,119,0.042315275,9
41,125,0.045257992,26
41,127,0.047566396,24
41,131,0.043703423,34
41,132,0.041540067,31
41,139,0.044464905,14
41,141,0.031641777,13
41,142,0.04914994,21
41,145,0.032815859,13
41,163,0.047262914,24
41,165,0.049660816,21
41,181,0.041311226,13
41,193,0.04268267,43
41,196,0.0450751,43
41,197,0.0450751,43
41,221,0.045766069,45
41,227,0.042315275,9
41,228,0.049772255,13
41,230,0.040831944,18
41,231,0.035285718,23
41,232,0.039511081,24
41,233,0.04975163,20
41,236,0.038295195,21
41,238,0.048144432,34
41,241,0.035147161,21
41,252,0.048781835,33
41,261,0.034287968,8
41,262,0.033881589,18
41,263,0.045233807,12
41,264,0.049330225,24
41,265,0.033026993,31
41,270,0.040662528,26
41,271,0.045999367,15
41,272,0.045999367,15
41,273,0.045999367,15
41,275,0.045999367,15
41,276,0.045999367,15
41,279,0.036031686,7
42,40,0.03125,6
42,106,0.034287968,7
42,147,0.049272276,58
42,149,0.044939656,22
42,151,0.040730664,19
42,156,0.046140147,10
42,213,0.034287968,7
42,236,0.041785168,7
42,258,0.041785168,11
43,19,0.041956795,31
43,23,0.045935175,52
43,24,0.040480643,19
43,25,0.046624546,48
43,27,0.049778769,19
43,29,0.04621587,29
43,31,0.035176601,50
43,40,0.041226833,11
43,49,0.044118972,30
43,50,0.046878067,57
43,51,0.041935021,57
43,66,0.045582181,52
43,80,0.042315275,9
43,81,0.04961085,63
43,83,0.045491269,58
43,84,0.045463847,55
43,90,0.035780387,33
43,106,0.029222538,11
43,120,0.049268746,48
43,127,0.044226079,52
43,131,0.045263667,34
43,132,0.043536306,31
43,145,0.04647841,32
43,151,0.04008494,24
43,163,0.044688304,59
43,165,0.037384114,29
43,196,0.048693918,30
43,197,0.048693918,30
43,213,0.043270427,9
43,217,0.043640357,11
43,220,0.029572204,8
43,221,0.046484818,33
43,228,0.036837547,19
43,231,0.049317151,51
43,252,0.040465012,32
43,259,0.031865021,11
43,264,0.04629496,40
43,265,0.03975573,33
43,279,0.049541254,20
44,25,0.048123889,36
44,37,0.03125,6
44,39,0.049669536,8
44,40,0.035522337,6
44,46,0.035522337,6
44,55,0.046321364,16
44,56,0.03125,6
44,59,0.045127317,11
44,68,0.044025823,19
44,73,0.034287968,7
44,76,0.034287968,7
44,77,0.042636292,20
44,80,0.036031686,7
44,102,0.046248254,16
44,103,0.046248254,16
44,106,0.03125,6
44,111,0.043451534,17
44,113,0.0338143,19
44,122,0.029772876,8
44,131,0.03125,6
44,140,0.0390625,8
44,146,0.042062733,9
44,147,0.029062813,11
44,149,0.037872545,14
44,151,0.036031686,7
44,155,0.049389389,8
44,156,0.046875,7
44,162,0.034287968,8
44,164,0.049389389,8
44,178,0.038412304,17
44,180,0.034287968,8
44,183,0.03125,7
44,188,0.046875,7
44,190,0.037265778,13
44,191,0.049669536,8
44,194,0.046140147,11
44,199,0.035522337,7
44,200,0.034287968,7
44,201,0.044343467,14
44,207,0.04268553,18
44,211,0.04135891,10
44,213,0.03125,6
44,214,0.035522337,7
44,217,0.046875,7
44,234,0.029172147,8
44,236,0.03125,7
44,238,0.034287968,8
44,240,0.036031686,7
44,253,0.032552334,16
44,257,0.045233807,11
44,258,0.04215345,8
44,259,0.03125,6
45,9,0.037265778,12
45,14,0.035522337,7
45,25,0.049508583,12
45,29,0.04096298,10
45,49,0.041785168,7
45,62,0.042504909,13
45,119,0.04135891,10
45,120,0.045292786,13
45,127,0.046425133,10
45,134,0.034287968,8
45,137,0.03125,7
45,138,0.034287968,8
45,165,0.042125836,13
45,181,0.037412507,12
45,196,0.045020881,12
45,197,0.045020881,12
45,198,0.040920864,13
45,205,0.035927899,11
45,206,0.049803668,10
45,221,0.036207843,12
45,227,0.032969381,10
45,228,0.029302505,12
45,232,0.041094856,10
45,263,0.040998866,12
45,267,0.046266017,13
45,268,0.046266017,13
45,279,0.034287968,8
46,24,0.035522337,7
46,27,0.035522337,7
46,28,0.035522337,7
46,44,0.035522337,6
46,53,0.035522337,6
46,61,0.035522337,6
46,119,0.035522337,6
46,152,0.035522337,6
46,163,0.035522337,6
46,208,0.03125,6
46,226,0.035522337,6
47,90,0.03630275,10
47,98,0.035522337,7
47,145,0.035861684,14
47,165,0.045209851,14
47,240,0.041785168,7
47,263,0.046425133,11
48,19,0.041393027,24
48,22,0.040484414,31
48,27,0.049634791,26
48,67,0.03125,7
48,156,0.035522337,7
48,165,0.049191213,30
48,240,0.03125,7
48,263,0.043936803,20
49,16,0.03752598,22
49,18,0.03752598,22
49,21,0.046875,7
49,26,0.03752598,22
49,33,0.033966233,7
49,37,0.046180974,33
49,38,0.041451916,23
49,41,0.047812334,23
49,43,0.044118972,30
49,45,0.041785168,7
49,55,0.043556994,16
49,59,0.03909359,23
49,64,0.040713528,27
49,68,0.046195467,21
49,72,0.04980972,15
49,74,0.045492099,22
49,75,0.042062733,9
49,77,0.049393865,23
49,79,0.046201416,26
49,87,0.042994357,24
49,98,0.047683282,24
49,106,0.049097982,11
49,109,0.035522337,8
49,115,0.036894792,24
49,121,0.049955358,24
49,122,0.043170587,16
49,134,0.04772199,25
49,149,0.040054805,23
49,151,0.040054863,19
49,154,0.029432949,24
49,156,0.046151262,20
49,157,0.049922056,29
49,161,0.035105624,22
49,169,0.042062733,8
49,170,0.032597224,19
49,171,0.036170803,10
49,174,0.049778769,18
49,178,0.043627333,17
49,183,0.049105574,23
49,184,0.043513285,26
49,185,0.040636005,24
49,186,0.040636005,24
49,187,0.040504447,19
49,188,0.045541093,22
49,201,0.033325368,7
49,202,0.044436996,25
49,207,0.037102969,18
49,215,0.042039547,25
49,239,0.038427088,22
49,245,0.04320018,35
49,259,0.034287968,8
50,21,0.04215345,7
50,33,0.041785168,7
50,37,0.045590969,36
50,38,0.039193031,43
50,40,0.04135891,11
50,41,0.039876088,25
50,43,0.046878067,57
50,52,0.044720757,32
50,56,0.036414147,10
50,80,0.042062733,9
50,91,0.045051914,44
50,106,0.036414147,11
50,113,0.045169214,37
50,115,0.044326038,26
50,122,0.03844175,22
50,140,0.04264413,45
50,147,0.049583657,41
50,149,0.046199325,14
50,151,0.034681535,20
50,153,0.037964565,34
50,154,0.040147754,36
50,170,0.040341075,30
50,171,0.047913673,40
50,188,0.036031686,7
50,201,0.044595676,11
50,211,0.041226833,10
50,213,0.041226833,10
50,215,0.037736335,39
50,228,0.040504447,19
50,239,0.036512577,31
50,243,0.044987744,42
50,245,0.044302793,34
50,259,0.035014981,7
50,279,0.04130723,9
51,38,0.035522337,7
51,40,0.035014981,6
51,43,0.041935021,57
51,56,0.04130723,9
51,77,0.049541254,20
51,80,0.036031686,7
51,106,0.034287968,7
51,115,0.047461188,27
51,122,0.04215345,7
51,131,0.04215345,7
51,140,0.035240224,8
51,147,0.032384627,56
51,149,0.046086233,24
51,151,0.035522337,7
51,161,0.0390625,8
51,171,0.039581373,80
51,188,0.041785168,7
51,201,0.041596242,19
51,213,0.036031686,7
51,215,0.035465865,8
51,259,0.035522337,6
51,279,0.036972775,13
52,14,0.046295042,18
52,19,0.049900099,22
52,22,0.04926997,18
52,23,0.047879765,18
52,24,0.049740553,22
52,25,0.047497005,22
52,29,0.040427188,18
52,50,0.044720757,32
52,90,0.04048856,32
52,106,0.032681699,11
52,132,0.046679238,36
52,141,0.038347444,19
52,145,0.047824791,17
52,151,0.049952633,56
52,165,0.048596574,28
52,182,0.037982991,22
52,196,0.04914994,19
52,197,0.04914994,19
52,221,0.048104648,34
52,226,0.032659228,19
52,227,0.046062879,20
52,228,0.040599699,19
52,232,0.042311717,23
52,257,0.048570511,34
52,263,0.049873137,15
52,265,0.042339631,32
52,279,0.04982695,16
53,19,0.042203758,30
53,37,0.03125,6
53,38,0.038217808,17
53,39,0.049669536,8
53,40,0.035522337,6
53,46,0.035522337,6
53,55,0.040480643,18
53,56,0.03125,6
53,73,0.034287968,7
53,76,0.034287968,7
53,80,0.036031686,7
53,106,0.03125,6
53,122,0.029772876,8
53,131,0.03125,6
53,132,0.045844651,39
53,140,0.0390625,8
53,146,0.042062733,9
53,147,0.02914264,11
53,149,0.04771488,14
53,151,0.036031686,7
53,155,0.049389389,8
53,156,0.046875,7
53,162,0.034287968,8
53,164,0.049389389,8
53,165,0.044175215,44
53,178,0.040644293,17
53,180,0.034287968,8
53,183,0.03125,7
53,185,0.046516318,16
53,186,0.046516318,16
53,188,0.046875,7
53,190,0.044961241,13
53,191,0.049669536,8
53,194,0.04599779,11
53,199,0.035522337,7
53,200,0.034287968,7
53,207,0.032725833,19
53,211,0.04135891,10
53,213,0.03125,6
53,214,0.035522337,7
53,217,0.046875,7
53,234,0.029172147,8
53,236,0.03125,7
53,238,0.034287968,8
53,240,0.036031686,7
53,258,0.04215345,8
53,259,0.03125,6
54,19,0.042166578,27
54,22,0.029731602,27
54,25,0.045493127,24
54,29,0.049187178,27
54,80,0.043085727,9
54,119,0.040998866,12
54,141,0.04879143,27
54,149,0.041803069,21
54,151,0.043565134,21
54,165,0.033026582,25
54,196,0.049389389,8
54,197,0.049389389,8
54,213,0.034287968,8
54,227,0.047769829,14
54,228,0.035805065,14
54,232,0.047928539,25
54,263,0.040644293,16
54,272,0.048445076,25
54,275,0.039531248,25
54,276,0.048445076,25
54,279,0.048828125,10
55,14,0.041233083,13
55,19,0.032794014,15
55,20,0.047188787,18
55,22,0.03837987,17
55,23,0.046295042,15
55,25,0.045127317,12
55,29,0.041567622,18
55,33,0.035522337,7
55,35,0.046040788,19
55,44,0.046321364,16
55,49,0.043556994,16
55,53,0.040480643,18
55,62,0.046266017,13
55,90,0.035328945,16
55,119,0.040436495,10
55,132,0.045798857,31
55,137,0.037156114,17
55,141,0.049118106,18
55,145,0.030806628,16
55,151,0.042970241,24
55,165,0.032200765,12
55,167,0.049778769,19
55,181,0.03059713,12
55,188,0.041785168,7
55,208,0.046543377,18
55,220,0.049684336,14
55,226,0.035303805,16
55,227,0.028211367,11
55,228,0.03719247,12
55,230,0.035340881,16
55,231,0.043486681,17
55,233,0.046261791,19
55,236,0.04215345,7
55,241,0.043662511,17
55,259,0.036031686,7
55,262,0.032514606,18
55,263,0.029384263,18
55,264,0.047330588,15
55,267,0.038412304,16
55,268,0.038412304,16
55,269,0.044863325,18
55,271,0.034326974,18
55,272,0.034326974,18
55,273,0.034326974,18
55,275,0.034326974,18
55,276,0.034326974,18
55,279,0.034287968,8
56,23,0.043825584,9
56,24,0.035014981,7
56,25,0.0390625,9
56,27,0.035014981,7
56,28,0.035014981,7
56,29,0.034287968,8
56,44,0.03125,6
56,50,0.036414147,10
56,51,0.04130723,9
56,53,0.03125,6
56,66,0.035522337,7
56,90,0.041785168,8
56,93,0.049684336,12
56,117,0.035522337,9
56,119,0.035522337,6
56,130,0.035014981,6
56,137,0.04215345,8
56,141,0.034610558,11
56,144,0.034287968,9
56,145,0.041785168,8
56,151,0.043817857,25
56,163,0.049389389,9
56,165,0.046425133,10
56,181,0.029172147,9
56,196,0.036031686,7
56,197,0.036031686,7
56,198,0.036031686,8
56,208,0.049389389,9
56,226,0.03125,6
56,227,0.035240224,8
56,228,0.035522337,7
56,233,0.041785168,9
56,252,0.035522337,8
56,256,0.034610558,8
56,261,0.034610558,8
56,263,0.043640357,9
56,269,0.035522337,7
56,271,0.036031686,8
56,272,0.036031686,8
56,273,0.036031686,8
56,275,0.036031686,8
56,276,0.036031686,8
56,278,0.042315275,9
56,279,0.035522337,6
57,19,0.04156166,34
57,90,0.04935361,35
57,105,0.049297834,40
57,132,0.036470988,36
57,151,0.041943133,20
57,165,0.035370955,31
57,196,0.047615418,38
57,197,0.047615418,38
57,211,0.041810543,8
57,221,0.037242201,34
57,231,0.040967461,49
57,232,0.04247933,36
58,98,0.035522337,8
59,19,0.040636005,23
59,24,0.04135891,11
59,25,0.02937118,20
59,27,0.04135891,11
59,28,0.04135891,11
59,44,0.045127317,11
59,49,0.03909359,23
59,119,0.036031686,7
59,151,0.03068865,24
59,165,0.031753341,13
59,226,0.045127317,11
59,227,0.046140147,11
59,228,0.049508583,12
59,236,0.035522337,6
59,259,0.033325368,7
59,263,0.04597453,19
59,269,0.049118106,19
59,279,0.035522337,7
61,19,0.043580856,30
61,22,0.048733052,31
61,23,0.045862073,31
61,24,0.046516318,15
61,25,0.049949976,16
61,27,0.046516318,15
61,28,0.046516318,15
61,29,0.045427624,31
61,40,0.03125,6
61,46,0.035522337,6
61,66,0.046847454,21
61,131,0.046813013,40
61,132,0.043408968,31
61,136,0.038692701,40
61,145,0.049772255,15
61,151,0.044891783,46
61,165,0.049724493,21
61,181,0.041126865,15
61,208,0.029717534,14
61,209,0.044837887,20
61,221,0.043081893,40
61,228,0.040627896,15
61,232,0.046260771,26
61,233,0.041776874,21
61,240,0.03125,6
61,262,0.045585165,21
61,263,0.038110161,15
61,265,0.046529673,30
61,271,0.046649187,19
61,272,0.046649187,19
61,273,0.046649187,19
61,275,0.046649187,19
61,276,0.046649187,19
61,279,0.035526421,16
62,16,0.034555044,22
62,18,0.034555044,22
62,21,0.04534035,12
62,26,0.034555044,22
62,38,0.029222538,12
62,41,0.048341735,26
62,45,0.042504909,13
62,55,0.046266017,13
62,68,0.040362481,13
62,75,0.032356555,10
62,80,0.029772876,9
62,98,0.034287968,8
62,106,0.04215345,8
62,109,0.042062733,10
62,122,0.031964571,22
62,149,0.030175493,13
62,151,0.04135891,11
62,153,0.035522337,6
62,156,0.045209851,12
62,161,0.034006403,7
62,170,0.049780431,23
62,174,0.049669536,10
62,178,0.049596445,14
62,183,0.045044079,13
62,185,0.049596445,14
62,186,0.049596445,14
62,188,0.033524,18
62,202,0.042062733,9
62,211,0.043640357,9
62,213,0.034610558,8
62,236,0.035522337,6
62,253,0.049596445,12
62,258,0.036300407,13
62,259,0.034287968,8
63,16,0.04205394,27
63,18,0.04205394,27
63,26,0.04205394,27
63,37,0.044431493,35
63,38,0.039956594,27
63,106,0.033911437,16
63,122,0.041865008,22
63,149,0.045707348,24
63,151,0.049778433,17
63,154,0.038356846,27
63,156,0.048442551,20
63,171,0.047775437,28
63,208,0.033325368,7
63,259,0.047346493,19
63,260,0.041906526,28
64,15,0.037926562,76
64,17,0.040143324,71
64,19,0.035999122,26
64,25,0.03612624,64
64,29,0.047120438,28
64,31,0.038190312,55
64,49,0.040713528,27
64,84,0.044062158,71
64,106,0.04982695,9
64,120,0.037555815,68
64,126,0.048496058,76
64,127,0.045022912,69
64,132,0.048726796,31
64,151,0.046862542,24
64,165,0.039511081,28
64,183,0.043825584,9
64,226,0.041501393,74
64,232,0.039488179,28
64,240,0.041785168,7
64,253,0.041785168,9
64,263,0.046173364,20
64,269,0.040526203,54
65,40,0.035522337,6
65,80,0.035522337,7
65,106,0.03125,6
65,151,0.036031686,7
65,181,0.035014981,8
65,213,0.035014981,6
65,236,0.035522337,6
65,259,0.035014981,7
65,279,0.036485725,12
66,34,0.038566911,41
66,37,0.043371668,35
66,38,0.04142476,43
66,40,0.03125,6
66,41,0.045569196,37
66,43,0.045582181,52
66,56,0.035522337,7
66,61,0.046847454,21
66,77,0.039995379,37
66,80,0.035522337,7
66,86,0.043512819,38
66,91,0.037991485,37
66,106,0.03125,7
66,111,0.048494635,59
66,113,0.03577281,36
66,115,0.038103867,35
66,122,0.046217573,21
66,128,0.04819054,52
66,131,0.035522337,6
66,147,0.04760502,38
66,149,0.04059623,23
66,151,0.036031686,7
66,153,0.04388725,38
66,154,0.048445039,36
66,156,0.045209851,13
66,161,0.047306788,23
66,169,0.033505257,6
66,170,0.048119796,38
66,178,0.049275166,23
66,187,0.040456438,34
66,188,0.036446975,23
66,211,0.046425133,10
66,213,0.035522337,7
66,215,0.032569034,38
66,216,0.047616652,52
66,236,0.034006403,7
66,239,0.045520254,39
66,243,0.040529602,46
66,245,0.038689694,39
66,258,0.035522337,7
66,259,0.035522337,6
66,278,0.047206808,37
67,9,0.035522337,7
67,48,0.03125,7
68,9,0.038464608,20
68,15,0.036045276,20
68,22,0.044015362,20
68,23,0.039922491,20
68,24,0.029658673,20
68,25,0.042660909,19
68,27,0.049880151,21
68,29,0.047451689,19
68,44,0.044025823,19
68,49,0.046195467,21
68,62,0.040362481,13
68,119,0.036393034,12
68,141,0.032700584,20
68,142,0.035818966,19
68,145,0.040504447,18
68,151,0.043583128,23
68,165,0.045641784,20
68,181,0.04534035,13
68,196,0.031131034,19
68,197,0.031131034,19
68,198,0.044036805,20
68,208,0.046358944,20
68,209,0.0302497,20
68,220,0.046389672,18
68,226,0.044036805,20
68,227,0.043546793,20
68,228,0.049307961,16
68,230,0.049833056,20
68,232,0.044405924,18
68,233,0.048465325,20
68,236,0.038464608,19
68,241,0.041936594,15
68,262,0.049919332,17
68,263,0.046211708,16
68,265,0.041798856,20
68,271,0.046248254,18
68,272,0.046248254,18
68,273,0.046248254,18
68,275,0.046248254,18
68,276,0.046248254,18
68,279,0.049307961,16
69,24,0.04480817,11
69,27,0.04480817,11
69,28,0.04480817,11
69,132,0.038506924,31
69,151,0.045459443,22
69,165,0.042568164,14
69,227,0.044343467,14
69,228,0.049324604,11
69,263,0.035806152,17
70,19,0.047694698,27
70,24,0.04480817,11
70,27,0.04480817,11
70,28,0.04480817,11
70,151,0.045443117,22
70,165,0.042568164,14
70,227,0.044343467,14
70,228,0.049324604,11
70,263,0.035806152,17
71,19,0.040606949,26
71,24,0.038120654,16
71,27,0.038120654,16
71,28,0.038120654,16
71,119,0.044343467,15
71,128,0.042890051,16
71,130,0.035522337,7
